sls_ord_num,sls_order_dt,sls_ship_dt,sls_due_dt,customer_sk,product_sk,sls_sales,sls_quantity,sls_price,sls_sales_calc
SO71322,2013-11-22,2013-11-29,2013-12-04,652835029031,29,10.0,1,10.0,10.0
SO71327,2013-11-22,2013-11-29,2013-12-04,1623497637902,29,10.0,1,10.0,10.0
SO71333,2013-11-22,2013-11-29,2013-12-04,103079215123,29,10.0,1,10.0,10.0
SO71356,2013-11-23,2013-11-30,2013-12-05,326417514523,29,10.0,1,10.0,10.0
SO71366,2013-11-23,2013-11-30,2013-12-05,1571958030344,29,10.0,1,10.0,10.0
SO71367,2013-11-23,2013-11-30,2013-12-05,214748364808,29,10.0,1,10.0,10.0
SO71372,2013-11-23,2013-11-30,2013-12-05,1082331758648,29,10.0,1,10.0,10.0
SO71374,2013-11-23,2013-11-30,2013-12-05,1194000908323,29,10.0,1,10.0,10.0
SO71388,2013-11-23,2013-11-30,2013-12-05,111669149732,29,10.0,1,10.0,10.0
SO71400,2013-11-23,2013-11-30,2013-12-05,180388626432,29,10.0,1,10.0,10.0
SO71406,2013-11-23,2013-11-30,2013-12-05,1657857376294,29,10.0,1,10.0,10.0
SO71458,2013-11-24,2013-12-01,2013-12-06,884763263002,29,10.0,1,10.0,10.0
SO71465,2013-11-24,2013-12-01,2013-12-06,1005022347298,29,10.0,1,10.0,10.0
SO71516,2013-11-25,2013-12-02,2013-12-07,1142461300792,29,10.0,1,10.0,10.0
SO71563,2013-11-26,2013-12-03,2013-12-08,1262720385071,29,10.0,1,10.0,10.0
SO71567,2013-11-26,2013-12-03,2013-12-08,730144440342,29,10.0,1,10.0,10.0
SO71573,2013-11-26,2013-12-03,2013-12-08,360777252887,29,10.0,1,10.0,10.0
SO71580,2013-11-26,2013-12-03,2013-12-08,1073741824053,29,10.0,1,10.0,10.0
SO71581,2013-11-26,2013-12-03,2013-12-08,635655159875,29,10.0,1,10.0,10.0
SO71596,2013-11-26,2013-12-03,2013-12-08,1073741824012,29,10.0,1,10.0,10.0
SO71629,2013-11-27,2013-12-04,2013-12-09,249108103199,29,10.0,1,10.0,10.0
SO71630,2013-11-27,2013-12-04,2013-12-09,1623497637927,29,10.0,1,10.0,10.0
SO71643,2013-11-27,2013-12-04,2013-12-09,42949673039,29,10.0,1,10.0,10.0
SO71644,2013-11-27,2013-12-04,2013-12-09,627065225266,29,10.0,1,10.0,10.0
SO71672,2013-11-27,2013-12-04,2013-12-09,103079215138,29,10.0,1,10.0,10.0
SO71719,2013-11-28,2013-12-05,2013-12-10,833223655474,29,10.0,1,10.0,10.0
SO71720,2013-11-28,2013-12-05,2013-12-10,687194767376,29,10.0,1,10.0,10.0
SO71721,2013-11-28,2013-12-05,2013-12-10,1125281431558,29,10.0,1,10.0,10.0
SO71738,2013-11-28,2013-12-05,2013-12-10,420906795047,29,10.0,1,10.0,10.0
SO71739,2013-11-28,2013-12-05,2013-12-10,257698037787,29,10.0,1,10.0,10.0
SO71744,2013-11-28,2013-12-05,2013-12-10,695784701989,29,10.0,1,10.0,10.0
SO71959,2013-11-29,2013-12-06,2013-12-11,1168231104579,29,10.0,1,10.0,10.0
SO71960,2013-11-29,2013-12-06,2013-12-11,146028888080,29,10.0,1,10.0,10.0
SO71961,2013-11-29,2013-12-06,2013-12-11,68719476745,29,10.0,1,10.0,10.0
SO71968,2013-11-29,2013-12-06,2013-12-11,1322849927224,29,10.0,1,10.0,10.0
SO71973,2013-11-29,2013-12-06,2013-12-11,1374389534766,29,10.0,1,10.0,10.0
SO72011,2013-11-30,2013-12-07,2013-12-12,1228360646678,29,10.0,1,10.0,10.0
SO72018,2013-11-30,2013-12-07,2013-12-12,481036337165,29,10.0,1,10.0,10.0
SO72028,2013-11-30,2013-12-07,2013-12-12,343597383711,29,10.0,1,10.0,10.0
SO72041,2013-11-30,2013-12-07,2013-12-12,773094113286,29,10.0,1,10.0,10.0
SO72061,2013-12-01,2013-12-08,2013-12-13,25769803783,29,10.0,1,10.0,10.0
SO72062,2013-12-01,2013-12-08,2013-12-13,1331439861791,29,10.0,1,10.0,10.0
SO72071,2013-12-01,2013-12-08,2013-12-13,395136991241,29,10.0,1,10.0,10.0
SO72072,2013-12-01,2013-12-08,2013-12-13,360777252888,29,10.0,1,10.0,10.0
SO72091,2013-12-01,2013-12-08,2013-12-13,180388626467,29,10.0,1,10.0,10.0
SO72135,2013-12-02,2013-12-09,2013-12-14,558345748502,29,10.0,1,10.0,10.0
SO72140,2013-12-02,2013-12-09,2013-12-14,1047972020239,29,10.0,1,10.0,10.0
SO72141,2013-12-02,2013-12-09,2013-12-14,128849018930,29,10.0,1,10.0,10.0
SO72144,2013-12-02,2013-12-09,2013-12-14,317827579928,29,10.0,1,10.0,10.0
SO72151,2013-12-02,2013-12-09,2013-12-14,1305670058037,29,10.0,1,10.0,10.0
SO72154,2013-12-02,2013-12-09,2013-12-14,515396075539,29,10.0,1,10.0,10.0
SO72160,2013-12-02,2013-12-09,2013-12-14,652835028997,29,10.0,1,10.0,10.0
SO72193,2013-12-03,2013-12-10,2013-12-15,953482739815,29,10.0,1,10.0,10.0
SO72194,2013-12-03,2013-12-10,2013-12-15,609885356090,29,10.0,1,10.0,10.0
SO72195,2013-12-03,2013-12-10,2013-12-15,1434519076911,29,10.0,1,10.0,10.0
SO72196,2013-12-03,2013-12-10,2013-12-15,670014898185,29,10.0,1,10.0,10.0
SO72211,2013-12-03,2013-12-10,2013-12-15,1425929142275,29,10.0,1,10.0,10.0
SO72216,2013-12-03,2013-12-10,2013-12-15,438086664207,29,10.0,1,10.0,10.0
SO72238,2013-12-03,2013-12-10,2013-12-15,481036337178,29,10.0,1,10.0,10.0
SO72242,2013-12-03,2013-12-10,2013-12-15,678604832807,29,10.0,1,10.0,10.0
SO72281,2013-12-04,2013-12-11,2013-12-16,996432412683,29,10.0,1,10.0,10.0
SO72282,2013-12-04,2013-12-11,2013-12-16,1245540515861,29,10.0,1,10.0,10.0
SO72286,2013-12-04,2013-12-11,2013-12-16,1382979469331,29,10.0,1,10.0,10.0
SO72293,2013-12-04,2013-12-11,2013-12-16,1657857376317,29,10.0,1,10.0,10.0
SO72314,2013-12-04,2013-12-11,2013-12-16,1382979469328,29,10.0,1,10.0,10.0
SO72317,2013-12-04,2013-12-11,2013-12-16,1365799600137,29,10.0,1,10.0,10.0
SO72319,2013-12-04,2013-12-11,2013-12-16,1365799600160,29,10.0,1,10.0,10.0
SO72320,2013-12-04,2013-12-11,2013-12-16,34359738404,29,10.0,1,10.0,10.0
SO72331,2013-12-04,2013-12-11,2013-12-16,704374636566,29,10.0,1,10.0,10.0
SO72367,2013-12-05,2013-12-12,2013-12-17,171798691907,29,10.0,1,10.0,10.0
SO72372,2013-12-05,2013-12-12,2013-12-17,1511828488242,29,10.0,1,10.0,10.0
SO72373,2013-12-05,2013-12-12,2013-12-17,300647710781,29,10.0,1,10.0,10.0
SO72380,2013-12-05,2013-12-12,2013-12-17,1443109011470,29,10.0,1,10.0,10.0
SO72397,2013-12-05,2013-12-12,2013-12-17,919123001407,29,10.0,1,10.0,10.0
SO72398,2013-12-05,2013-12-12,2013-12-17,1305670057999,29,10.0,1,10.0,10.0
SO72400,2013-12-05,2013-12-12,2013-12-17,712964571172,29,10.0,1,10.0,10.0
SO72401,2013-12-05,2013-12-12,2013-12-17,1039382085686,29,10.0,1,10.0,10.0
SO72404,2013-12-05,2013-12-12,2013-12-17,146028888102,29,10.0,1,10.0,10.0
SO72406,2013-12-05,2013-12-12,2013-12-17,103079215134,29,10.0,1,10.0,10.0
SO72450,2013-12-06,2013-12-13,2013-12-18,352187318323,29,10.0,1,10.0,10.0
SO72453,2013-12-06,2013-12-13,2013-12-18,730144440393,29,10.0,1,10.0,10.0
SO72457,2013-12-06,2013-12-13,2013-12-18,1176821039126,29,10.0,1,10.0,10.0
SO72458,2013-12-06,2013-12-13,2013-12-18,1434519076912,29,10.0,1,10.0,10.0
SO72495,2013-12-06,2013-12-13,2013-12-18,901943132166,29,10.0,1,10.0,10.0
SO72528,2013-12-07,2013-12-14,2013-12-19,1692217114693,29,10.0,1,10.0,10.0
SO72529,2013-12-07,2013-12-14,2013-12-19,1451698946089,29,10.0,1,10.0,10.0
SO72530,2013-12-07,2013-12-14,2013-12-19,1468878815277,29,10.0,1,10.0,10.0
SO72546,2013-12-07,2013-12-14,2013-12-19,249108103216,29,10.0,1,10.0,10.0
SO72603,2013-12-08,2013-12-15,2013-12-20,773094113333,29,10.0,1,10.0,10.0
SO72604,2013-12-08,2013-12-15,2013-12-20,1563368095796,29,10.0,1,10.0,10.0
SO72609,2013-12-08,2013-12-15,2013-12-20,1142461300783,29,10.0,1,10.0,10.0
SO72616,2013-12-08,2013-12-15,2013-12-20,1537598292005,29,10.0,1,10.0,10.0
SO72625,2013-12-08,2013-12-15,2013-12-20,712964571150,29,10.0,1,10.0,10.0
SO72645,2013-12-09,2013-12-16,2013-12-21,1047972020225,29,10.0,1,10.0,10.0
SO72648,2013-12-09,2013-12-16,2013-12-21,1460288880718,29,10.0,1,10.0,10.0
SO72650,2013-12-09,2013-12-16,2013-12-21,249108103212,29,10.0,1,10.0,10.0
SO72651,2013-12-09,2013-12-16,2013-12-21,429496729635,29,10.0,1,10.0,10.0
SO72656,2013-12-09,2013-12-16,2013-12-21,962072674342,29,10.0,1,10.0,10.0
SO72662,2013-12-09,2013-12-16,2013-12-21,979252543522,29,10.0,1,10.0,10.0
SO72668,2013-12-09,2013-12-16,2013-12-21,55,29,10.0,1,10.0,10.0
SO72669,2013-12-09,2013-12-16,2013-12-21,1211180777477,29,10.0,1,10.0,10.0
SO72670,2013-12-09,2013-12-16,2013-12-21,670014898191,29,10.0,1,10.0,10.0
SO72692,2013-12-09,2013-12-16,2013-12-21,1675037245488,29,10.0,1,10.0,10.0
SO72698,2013-12-09,2013-12-16,2013-12-21,197568495651,29,10.0,1,10.0,10.0
SO72732,2013-12-10,2013-12-17,2013-12-22,343597383770,29,10.0,1,10.0,10.0
SO72743,2013-12-10,2013-12-17,2013-12-22,85899345950,29,10.0,1,10.0,10.0
SO72745,2013-12-10,2013-12-17,2013-12-22,824633720888,29,10.0,1,10.0,10.0
SO72746,2013-12-10,2013-12-17,2013-12-22,704374636585,29,10.0,1,10.0,10.0
SO72753,2013-12-10,2013-12-17,2013-12-22,858993459215,29,10.0,1,10.0,10.0
SO72758,2013-12-10,2013-12-17,2013-12-22,180388626464,29,10.0,1,10.0,10.0
SO72766,2013-12-10,2013-12-17,2013-12-22,300647710763,29,10.0,1,10.0,10.0
SO72767,2013-12-10,2013-12-17,2013-12-22,1391569403938,29,10.0,1,10.0,10.0
SO72768,2013-12-10,2013-12-17,2013-12-22,1477468749865,29,10.0,1,10.0,10.0
SO72770,2013-12-10,2013-12-17,2013-12-22,712964571168,29,10.0,1,10.0,10.0
SO72807,2013-12-11,2013-12-18,2013-12-23,747324309549,29,10.0,1,10.0,10.0
SO72820,2013-12-11,2013-12-18,2013-12-23,927712935985,29,10.0,1,10.0,10.0
SO72822,2013-12-11,2013-12-18,2013-12-23,214748364836,29,10.0,1,10.0,10.0
SO72866,2013-12-12,2013-12-19,2013-12-24,764504178738,29,10.0,1,10.0,10.0
SO72867,2013-12-12,2013-12-19,2013-12-24,420906795025,29,10.0,1,10.0,10.0
SO72868,2013-12-12,2013-12-19,2013-12-24,137438953515,29,10.0,1,10.0,10.0
SO72876,2013-12-12,2013-12-19,2013-12-24,300647710782,29,10.0,1,10.0,10.0
SO72891,2013-12-12,2013-12-19,2013-12-24,231928233992,29,10.0,1,10.0,10.0
SO72903,2013-12-12,2013-12-19,2013-12-24,987842478087,29,10.0,1,10.0,10.0
SO72904,2013-12-12,2013-12-19,2013-12-24,962072674317,29,10.0,1,10.0,10.0
SO72910,2013-12-12,2013-12-19,2013-12-24,893353197615,29,10.0,1,10.0,10.0
SO72966,2013-12-13,2013-12-20,2013-12-25,1219770712074,29,10.0,1,10.0,10.0
SO72968,2013-12-13,2013-12-20,2013-12-25,1443109011517,29,10.0,1,10.0,10.0
SO72969,2013-12-13,2013-12-20,2013-12-25,1614907703367,29,10.0,1,10.0,10.0
SO72970,2013-12-13,2013-12-20,2013-12-25,489626271796,29,10.0,1,10.0,10.0
SO72981,2013-12-13,2013-12-20,2013-12-25,1589137899573,29,10.0,1,10.0,10.0
SO73004,2013-12-13,2013-12-20,2013-12-25,1546188226606,29,10.0,1,10.0,10.0
SO73006,2013-12-13,2013-12-20,2013-12-25,1632087572510,29,10.0,1,10.0,10.0
SO73041,2013-12-14,2013-12-21,2013-12-26,223338299405,29,10.0,1,10.0,10.0
SO73042,2013-12-14,2013-12-21,2013-12-26,1417339207778,29,10.0,1,10.0,10.0
SO73045,2013-12-14,2013-12-21,2013-12-26,944892805125,29,10.0,1,10.0,10.0
SO73046,2013-12-14,2013-12-21,2013-12-26,180388626482,29,10.0,1,10.0,10.0
SO73054,2013-12-14,2013-12-21,2013-12-26,506806140974,29,10.0,1,10.0,10.0
SO73069,2013-12-14,2013-12-21,2013-12-26,1494648619015,29,10.0,1,10.0,10.0
SO73076,2013-12-14,2013-12-21,2013-12-26,1030792151047,29,10.0,1,10.0,10.0
SO73111,2013-12-15,2013-12-22,2013-12-27,936302870553,29,10.0,1,10.0,10.0
SO73115,2013-12-15,2013-12-22,2013-12-27,1494648619047,29,10.0,1,10.0,10.0
SO73116,2013-12-15,2013-12-22,2013-12-27,953482739751,29,10.0,1,10.0,10.0
SO73131,2013-12-15,2013-12-22,2013-12-27,592705486886,29,10.0,1,10.0,10.0
SO73132,2013-12-15,2013-12-22,2013-12-27,953482739776,29,10.0,1,10.0,10.0
SO73150,2013-12-15,2013-12-22,2013-12-27,231928233998,29,10.0,1,10.0,10.0
SO73151,2013-12-15,2013-12-22,2013-12-27,1477468749857,29,10.0,1,10.0,10.0
SO73152,2013-12-15,2013-12-22,2013-12-27,712964571148,29,10.0,1,10.0,10.0
SO73155,2013-12-15,2013-12-22,2013-12-27,1391569403942,29,10.0,1,10.0,10.0
SO73156,2013-12-15,2013-12-22,2013-12-27,790273982493,29,10.0,1,10.0,10.0
SO73157,2013-12-15,2013-12-22,2013-12-27,489626271785,29,10.0,1,10.0,10.0
SO73159,2013-12-15,2013-12-22,2013-12-27,1142461300776,29,10.0,1,10.0,10.0
SO73206,2013-12-16,2013-12-23,2013-12-28,773094113288,29,10.0,1,10.0,10.0
SO73227,2013-12-16,2013-12-23,2013-12-28,1254130450443,29,10.0,1,10.0,10.0
SO73265,2013-12-17,2013-12-24,2013-12-29,85899346001,29,10.0,1,10.0,10.0
SO73269,2013-12-17,2013-12-24,2013-12-29,858993459266,29,10.0,1,10.0,10.0
SO73278,2013-12-17,2013-12-24,2013-12-29,352187318332,29,10.0,1,10.0,10.0
SO73279,2013-12-17,2013-12-24,2013-12-29,1391569403944,29,10.0,1,10.0,10.0
SO73288,2013-12-17,2013-12-24,2013-12-29,1262720385039,29,10.0,1,10.0,10.0
SO73293,2013-12-17,2013-12-24,2013-12-29,704374636620,29,10.0,1,10.0,10.0
SO73301,2013-12-17,2013-12-24,2013-12-29,506806140934,29,10.0,1,10.0,10.0
SO73303,2013-12-17,2013-12-24,2013-12-29,25769803804,29,10.0,1,10.0,10.0
SO73305,2013-12-17,2013-12-24,2013-12-29,798863917088,29,10.0,1,10.0,10.0
SO73313,2013-12-17,2013-12-24,2013-12-29,257698037765,29,10.0,1,10.0,10.0
SO73343,2013-12-18,2013-12-25,2013-12-30,1486058684468,29,10.0,1,10.0,10.0
SO73347,2013-12-18,2013-12-25,2013-12-30,420906795024,29,10.0,1,10.0,10.0
SO73348,2013-12-18,2013-12-25,2013-12-30,1039382085713,29,10.0,1,10.0,10.0
SO73350,2013-12-18,2013-12-25,2013-12-30,506806140976,29,10.0,1,10.0,10.0
SO73356,2013-12-18,2013-12-25,2013-12-30,678604832826,29,10.0,1,10.0,10.0
SO73378,2013-12-18,2013-12-25,2013-12-30,1202590842910,29,10.0,1,10.0,10.0
SO73419,2013-12-19,2013-12-26,2013-12-31,1614907703324,29,10.0,1,10.0,10.0
SO73422,2013-12-19,2013-12-26,2013-12-31,1529008357413,29,10.0,1,10.0,10.0
SO73423,2013-12-19,2013-12-26,2013-12-31,438086664214,29,10.0,1,10.0,10.0
SO73426,2013-12-19,2013-12-26,2013-12-31,1005022347317,29,10.0,1,10.0,10.0
SO73437,2013-12-19,2013-12-26,2013-12-31,541165879297,29,10.0,1,10.0,10.0
SO73442,2013-12-19,2013-12-26,2013-12-31,1657857376318,29,10.0,1,10.0,10.0
SO73443,2013-12-19,2013-12-26,2013-12-31,712964571149,29,10.0,1,10.0,10.0
SO73470,2013-12-19,2013-12-26,2013-12-31,1254130450452,29,10.0,1,10.0,10.0
SO73511,2013-12-20,2013-12-27,2014-01-01,962072674337,29,10.0,1,10.0,10.0
SO73513,2013-12-20,2013-12-27,2014-01-01,489626271802,29,10.0,1,10.0,10.0
SO73514,2013-12-20,2013-12-27,2014-01-01,1254130450488,29,10.0,1,10.0,10.0
SO73526,2013-12-20,2013-12-27,2014-01-01,523986010176,29,10.0,1,10.0,10.0
SO73527,2013-12-20,2013-12-27,2014-01-01,1365799600177,29,10.0,1,10.0,10.0
SO73529,2013-12-20,2013-12-27,2014-01-01,1211180777476,29,10.0,1,10.0,10.0
SO73553,2013-12-20,2013-12-27,2014-01-01,1013612281862,29,10.0,1,10.0,10.0
SO73555,2013-12-20,2013-12-27,2014-01-01,352187318318,29,10.0,1,10.0,10.0
SO73558,2013-12-20,2013-12-27,2014-01-01,506806140941,29,10.0,1,10.0,10.0
SO73561,2013-12-20,2013-12-27,2014-01-01,1443109011493,29,10.0,1,10.0,10.0
SO73562,2013-12-20,2013-12-27,2014-01-01,206158430221,29,10.0,1,10.0,10.0
SO73590,2013-12-21,2013-12-28,2014-01-02,1073741824035,29,10.0,1,10.0,10.0
SO73596,2013-12-21,2013-12-28,2014-01-02,240518168585,29,10.0,1,10.0,10.0
SO73655,2013-12-22,2013-12-29,2014-01-03,566935683124,29,10.0,1,10.0,10.0
SO73656,2013-12-22,2013-12-29,2014-01-03,42,29,10.0,1,10.0,10.0
SO73657,2013-12-22,2013-12-29,2014-01-03,1271310319626,29,10.0,1,10.0,10.0
SO73659,2013-12-22,2013-12-29,2014-01-03,1365799600135,29,10.0,1,10.0,10.0
SO73660,2013-12-22,2013-12-29,2014-01-03,343597383696,29,10.0,1,10.0,10.0
SO73670,2013-12-22,2013-12-29,2014-01-03,816043786310,29,10.0,1,10.0,10.0
SO73671,2013-12-22,2013-12-29,2014-01-03,1649267441722,29,10.0,1,10.0,10.0
SO73672,2013-12-22,2013-12-29,2014-01-03,1614907703363,29,10.0,1,10.0,10.0
SO73684,2013-12-22,2013-12-29,2014-01-03,644245094411,29,10.0,1,10.0,10.0
SO73687,2013-12-22,2013-12-29,2014-01-03,558345748503,29,10.0,1,10.0,10.0
SO73694,2013-12-22,2013-12-29,2014-01-03,1228360646664,29,10.0,1,10.0,10.0
SO73726,2013-12-23,2013-12-30,2014-01-04,360777252894,29,10.0,1,10.0,10.0
SO73727,2013-12-23,2013-12-30,2014-01-04,377957122094,29,10.0,1,10.0,10.0
SO73737,2013-12-23,2013-12-30,2014-01-04,1580547964942,29,10.0,1,10.0,10.0
SO73738,2013-12-23,2013-12-30,2014-01-04,25769803790,29,10.0,1,10.0,10.0
SO73739,2013-12-23,2013-12-30,2014-01-04,867583393886,29,10.0,1,10.0,10.0
SO73764,2013-12-23,2013-12-30,2014-01-04,816043786271,29,10.0,1,10.0,10.0
SO73788,2013-12-24,2013-12-31,2014-01-05,335007449111,29,10.0,1,10.0,10.0
SO73804,2013-12-24,2013-12-31,2014-01-05,807453851670,29,10.0,1,10.0,10.0
SO73807,2013-12-24,2013-12-31,2014-01-05,1288490188812,29,10.0,1,10.0,10.0
SO73835,2013-12-24,2013-12-31,2014-01-05,231928233990,29,10.0,1,10.0,10.0
SO73838,2013-12-24,2013-12-31,2014-01-05,1451698946079,29,10.0,1,10.0,10.0
SO73840,2013-12-24,2013-12-31,2014-01-05,1520418422830,29,10.0,1,10.0,10.0
SO73876,2013-12-25,2014-01-01,2014-01-06,1194000908307,29,10.0,1,10.0,10.0
SO73886,2013-12-25,2014-01-01,2014-01-06,1133871366182,29,10.0,1,10.0,10.0
SO73887,2013-12-25,2014-01-01,2014-01-06,962072674343,29,10.0,1,10.0,10.0
SO73906,2013-12-25,2014-01-01,2014-01-06,17179869198,29,10.0,1,10.0,10.0
SO73924,2013-12-25,2014-01-01,2014-01-06,1640677507072,29,10.0,1,10.0,10.0
SO73957,2013-12-26,2014-01-02,2014-01-07,523986010182,29,10.0,1,10.0,10.0
SO73958,2013-12-26,2014-01-02,2014-01-07,472446402584,29,10.0,1,10.0,10.0
SO73968,2013-12-26,2014-01-02,2014-01-07,695784702002,29,10.0,1,10.0,10.0
SO73969,2013-12-26,2014-01-02,2014-01-07,240518168628,29,10.0,1,10.0,10.0
SO73987,2013-12-26,2014-01-02,2014-01-07,51539607569,29,10.0,1,10.0,10.0
SO73994,2013-12-26,2014-01-02,2014-01-07,747324309541,29,10.0,1,10.0,10.0
SO73999,2013-12-26,2014-01-02,2014-01-07,1271310319651,29,10.0,1,10.0,10.0
SO74036,2013-12-27,2014-01-03,2014-01-08,1236950581262,29,10.0,1,10.0,10.0
SO74039,2013-12-27,2014-01-03,2014-01-08,1305670058007,29,10.0,1,10.0,10.0
SO74046,2013-12-27,2014-01-03,2014-01-08,858993459259,29,10.0,1,10.0,10.0
SO74047,2013-12-27,2014-01-03,2014-01-08,206158430250,29,10.0,1,10.0,10.0
SO74064,2013-12-27,2014-01-03,2014-01-08,1486058684449,29,10.0,1,10.0,10.0
SO74069,2013-12-27,2014-01-03,2014-01-08,292057776176,29,10.0,1,10.0,10.0
SO74103,2013-12-28,2014-01-04,2014-01-09,1211180777560,29,10.0,1,10.0,10.0
SO74107,2013-12-28,2014-01-04,2014-01-09,412316860439,29,10.0,1,10.0,10.0
SO74108,2013-12-28,2014-01-04,2014-01-09,807453851671,29,10.0,1,10.0,10.0
SO74109,2013-12-28,2014-01-04,2014-01-09,549755813935,29,10.0,1,10.0,10.0
SO74113,2013-12-28,2014-01-04,2014-01-09,352187318276,29,10.0,1,10.0,10.0
SO74114,2013-12-28,2014-01-04,2014-01-09,1520418422845,29,10.0,1,10.0,10.0
SO74127,2013-12-28,2014-01-04,2014-01-09,1030792151050,29,10.0,1,10.0,10.0
SO74128,2013-12-28,2014-01-04,2014-01-09,128849018939,29,10.0,1,10.0,10.0
SO74129,2013-12-28,2014-01-04,2014-01-09,429496729639,29,10.0,1,10.0,10.0
SO74151,2013-12-29,2014-01-05,2014-01-10,1099511627811,29,10.0,1,10.0,10.0
SO74153,2013-12-29,2014-01-05,2014-01-10,1700807049304,29,10.0,1,10.0,10.0
SO74166,2013-12-29,2014-01-05,2014-01-10,755914244128,29,10.0,1,10.0,10.0
SO74167,2013-12-29,2014-01-05,2014-01-10,1133871366185,29,10.0,1,10.0,10.0
SO74200,2013-12-30,2014-01-06,2014-01-11,1494648619010,29,10.0,1,10.0,10.0
SO74201,2013-12-30,2014-01-06,2014-01-11,1254130450523,29,10.0,1,10.0,10.0
SO74202,2013-12-30,2014-01-06,2014-01-11,420906795068,29,10.0,1,10.0,10.0
SO74203,2013-12-30,2014-01-06,2014-01-11,446676598828,29,10.0,1,10.0,10.0
SO74212,2013-12-30,2014-01-06,2014-01-11,249108103171,29,10.0,1,10.0,10.0
SO74215,2013-12-30,2014-01-06,2014-01-11,1322849927180,29,10.0,1,10.0,10.0
SO74216,2013-12-30,2014-01-06,2014-01-11,944892805127,29,10.0,1,10.0,10.0
SO74223,2013-12-31,2014-01-07,2014-01-12,1262720385101,29,10.0,1,10.0,10.0
SO74228,2013-12-31,2014-01-07,2014-01-12,111669149703,29,10.0,1,10.0,10.0
SO74234,2013-12-31,2014-01-07,2014-01-12,1056561954857,29,10.0,1,10.0,10.0
SO74279,2014-01-02,2014-01-09,2014-01-14,94489280513,29,10.0,1,10.0,10.0
SO74286,2014-01-02,2014-01-09,2014-01-14,1202590842925,29,10.0,1,10.0,10.0
SO74288,2014-01-02,2014-01-09,2014-01-14,1365799600175,29,10.0,1,10.0,10.0
SO74289,2014-01-02,2014-01-09,2014-01-14,773094113334,29,10.0,1,10.0,10.0
SO74329,2014-01-03,2014-01-10,2014-01-15,249108103188,29,10.0,1,10.0,10.0
SO74349,2014-01-04,2014-01-11,2014-01-16,180388626484,29,10.0,1,10.0,10.0
SO74388,2014-01-05,2014-01-12,2014-01-17,146028888119,29,10.0,1,10.0,10.0
SO74389,2014-01-05,2014-01-12,2014-01-17,919123001395,29,10.0,1,10.0,10.0
SO74390,2014-01-05,2014-01-12,2014-01-17,927712935983,29,10.0,1,10.0,10.0
SO74399,2014-01-05,2014-01-12,2014-01-17,1434519076902,29,10.0,1,10.0,10.0
SO74419,2014-01-06,2014-01-13,2014-01-18,1365799600205,29,10.0,1,10.0,10.0
SO74430,2014-01-06,2014-01-13,2014-01-18,609885356096,29,10.0,1,10.0,10.0
SO74431,2014-01-06,2014-01-13,2014-01-18,858993459212,29,10.0,1,10.0,10.0
SO74432,2014-01-06,2014-01-13,2014-01-18,1005022347278,29,10.0,1,10.0,10.0
SO74453,2014-01-07,2014-01-14,2014-01-19,1297080123436,29,10.0,1,10.0,10.0
SO74466,2014-01-07,2014-01-14,2014-01-19,489626271768,29,10.0,1,10.0,10.0
SO74467,2014-01-07,2014-01-14,2014-01-19,231928234015,29,10.0,1,10.0,10.0
SO74517,2014-01-09,2014-01-16,2014-01-21,1185410973738,29,10.0,1,10.0,10.0
SO74557,2014-01-11,2014-01-18,2014-01-23,738734374914,29,10.0,1,10.0,10.0
SO74567,2014-01-11,2014-01-18,2014-01-23,532575944749,29,10.0,1,10.0,10.0
SO74581,2014-01-11,2014-01-18,2014-01-23,1400159338496,29,10.0,1,10.0,10.0
SO74600,2014-01-12,2014-01-19,2014-01-24,601295421498,29,10.0,1,10.0,10.0
SO74607,2014-01-12,2014-01-19,2014-01-24,188978561049,29,10.0,1,10.0,10.0
SO74609,2014-01-12,2014-01-19,2014-01-24,1030792151081,29,10.0,1,10.0,10.0
SO74617,2014-01-12,2014-01-19,2014-01-24,1640677507083,29,10.0,1,10.0,10.0
SO74632,2014-01-13,2014-01-20,2014-01-25,1700807049248,29,10.0,1,10.0,10.0
SO74635,2014-01-13,2014-01-20,2014-01-25,747324309550,29,10.0,1,10.0,10.0
SO74655,2014-01-14,2014-01-21,2014-01-26,695784702015,29,10.0,1,10.0,10.0
SO74664,2014-01-14,2014-01-21,2014-01-26,841813590073,29,10.0,1,10.0,10.0
SO74701,2014-01-15,2014-01-22,2014-01-27,816043786250,29,10.0,1,10.0,10.0
SO74702,2014-01-15,2014-01-22,2014-01-27,68719476784,29,10.0,1,10.0,10.0
SO74716,2014-01-15,2014-01-22,2014-01-27,1709396983830,29,10.0,1,10.0,10.0
SO74733,2014-01-16,2014-01-23,2014-01-28,188978561069,29,10.0,1,10.0,10.0
SO74741,2014-01-16,2014-01-23,2014-01-28,103079215126,29,10.0,1,10.0,10.0
SO74765,2014-01-17,2014-01-24,2014-01-29,240518168623,29,10.0,1,10.0,10.0
SO74766,2014-01-17,2014-01-24,2014-01-29,1649267441717,29,10.0,1,10.0,10.0
SO74770,2014-01-17,2014-01-24,2014-01-29,1262720385067,29,10.0,1,10.0,10.0
SO74781,2014-01-17,2014-01-24,2014-01-29,1451698946053,29,10.0,1,10.0,10.0
SO74800,2014-01-18,2014-01-25,2014-01-30,1288490188814,29,10.0,1,10.0,10.0
